DB00014,0.5677265,0.07703662,0.6028767,0.22682409,0.12326108,0.07372326,0,0.06475625,0.42381445,0.20714527,0,0.018956102,0,1,0.30005777,0,0.23284791,0,0,0.1984996,0.6852568,0,0.10440337,0,0.62429893,0.2766223,0.16012117,0,0,0.019178957,0,0.13062389,0.30324084,0,0,0,0.27957568,0.12327618,0,0,0,0,0.40421158,0.5114231,0.22651137,0.37925774,0.67022645,0.04886836,0.20156349,0,0.33175993,0.7628354,0,0.13028009,0.20956863,0.35215873,0,0,0.74797827,0,0.34865522,0,0.62610674,0
DB00035,0.5364748,0.06469918,0.54889446,0.2104153,0.1042383,0.037366014,0.0028354,0.08154833,0.40055782,0.15973097,0,0.002093172,0,0.82831484,0.28626308,0,0.11150667,0,0.014928512,0.16982324,0.614546,0,0.12478604,0.006519783,0.4655004,0.17603484,0.15756503,0.05730244,0.022854928,0,0,0.03863099,0.30401933,0,0,0.017084334,0.28592387,0.09039533,0,0.027622294,0,0,0.37103295,0.51321316,0.19205347,0.37285754,0.50607276,0.037117537,0.15787445,0,0.28354976,0.6107487,0,0.060445394,0.16905482,0.34540385,0,0,0.6576087,0,0.33110213,0,0.4659657,0
DB00091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DB00104,0.5977812,0.013867367,0.64030445,0.3104465,0.14702743,0.021425506,0,0.08473347,0.37423286,0.1577006,0,0.05642797,0.00040417,0.8753379,0.3314622,0,0.13378617,0,0,0.18260062,0.61654633,0,0.069698565,0.0083087,0.5583354,0.24756488,0.18791169,0.026676727,0,0.051707502,0,0.016362173,0.3534785,0,0.005268734,0.046688315,0.27931383,0.07185903,0,0,0,0,0.45305544,0.5452854,0.18350416,0.34643883,0.5974639,0.048605777,0.11338929,0,0.34796354,0.67276824,0,0.08456351,0.20034634,0.38576162,0,0,0.7179625,0,0.39699388,0,0.52983755,0
DB00115,0.5470014,0.07821488,0.523362,0.2583158,0.12021306,0,0.045698155,0.017774938,0.2950064,0.17295143,0.06458484,0.009484464,0.08061005,0.91262054,0.32556862,0,0.04286393,0,0,0.1922183,0.64517874,0,0.1922982,0.05234372,0.5795679,0.27732286,0.24275744,0.12012249,0.03293102,0.08232426,0,0.08096848,0.26218677,0,0,0,0.30110916,0.10059957,0,0,0,0,0.4012693,0.46061665,0.196469,0.32574108,0.6178777,0.08940366,0.15457389,0,0.34873354,0.6893486,0,0.088972375,0.14849102,0.3218486,0,0,0.7004846,0,0.36223534,0,0.4927285,0
DB00122,0.18955496,0.010776201,0.22240122,0.12185876,0.055308446,0.002616615,0,0.03964525,0.124163516,0.045999434,0,0.016371239,0,0.32432395,0.09819009,0.016486805,0.06044978,0.015063339,0,0.07564092,0.23865834,0.005203997,0.058523476,0.009765218,0.19509862,0.07840249,0.07495023,0.01885465,0.001197461,0,0,0.019704,0.09917666,0,0.001068484,0.004878874,0.13989043,0.011581942,0,0,0,0,0.14750262,0.16379867,0.08850745,0.12515064,0.21637556,0.04284104,0.043674745,0,0.116014235,0.2277831,0.025978813,0.013244811,0.061406087,0.1138502,0.003787135,0,0.26897186,0,0.13680425,0.001408391,0.19158684,0
DB00125,0.305989,0,0.3068276,0.1795363,0.025485868,0,0,0.027074847,0.197083,0.019773286,0,0.003293902,0,0.48697415,0.14129661,0,0.09157449,0,0,0.09029554,0.3481019,0.00627843,0.06415904,0.032340515,0.2887266,0.09270867,0.12064086,0.022147484,0.012122326,0.012535331,0,0.057872523,0.1640043,0,0,0.010827374,0.17298087,0.05272387,0,0.031105893,0,0,0.21354756,0.2943066,0.13487132,0.16980377,0.29961172,0.04700259,0.08938466,0,0.14183636,0.35971484,0,0.01508239,0.07336734,0.201351,0,0,0.3799201,0,0.1764168,0,0.24351172,0.006018243
DB00126,0.357811,0.029769808,0.3348104,0.1462656,0.079595126,0.034422476,0,0.054770164,0.21948892,0.049058754,0,0.029722434,0.010371185,0.4897281,0.18377995,0,0.04826157,0,0,0.08921709,0.37842065,0,0.056677073,0.022000292,0.2950035,0.13150606,0.10605275,0.04709479,0.009654462,0.029714702,0.0045096,0.03579624,0.22939073,0,0.000277282,0,0.20787166,0.06663497,0,0.017468449,0,0,0.2558754,0.23052308,0.120965384,0.20786402,0.35058495,0.059584957,0.0728501,0,0.17092901,0.3796741,0,0.02562211,0.11959197,0.17368624,0,0.01294071,0.43549848,0,0.21690641,0,0.31111693,0
DB00131,0.44270843,0.042402882,0.43426326,0.2875534,0.06296548,0,0,0.014955579,0.24348982,0.09079985,0.029790612,0.000873556,0.031506035,0.63273704,0.23857385,0,0.035072718,0,0,0.12500753,0.45357996,0,0.10056148,0,0.3817167,0.19327112,0.17285283,0.008413656,0.039422046,0.061800886,0,0.089806296,0.22970879,0,0,0,0.2474544,0.0863285,0,0,0,0,0.30864903,0.31484228,0.17332457,0.27843457,0.45435703,0.123867705,0.10274352,0,0.2617665,0.4963903,0,0.042323954,0.11281809,0.2067338,0,0,0.53727716,0,0.30231267,0,0.3355146,0.005794127
DB00136,0.39326543,0,0.31683123,0.13936672,0.10488336,0,0,0.07768758,0.25617555,0.10143875,0,0,0,0.566748,0.26718587,0,0.08761929,0.014682196,0,0.12969704,0.43077198,0,0.0693933,0.044614542,0.32529527,0.1668717,0.10831525,0,0,0.0757822,0,0.026287528,0.18286997,0,0.024263376,0,0.19452584,0,0,0.019286053,0,0.012138422,0.24254054,0.23952009,0.09453776,0.24845953,0.37271258,0.021208547,0.10667696,0,0.22254513,0.45640168,0,0.07112145,0.15092155,0.19920562,0.021644156,0.014738599,0.45043644,0,0.2461687,0,0.33875364,0
